latitude,longitude,state,grid_cell_id,population_total,population_at_risk,area_km2,density_per_km2,elevation_proxy_m,landslide_exposure_class,is_synthetic,data_source
25.35,95.45,Assam,POP_03418,61963,6196,111.39,556.3,677.9,LOW,True,SYNTHETIC_DEMO
25.45,95.45,Assam,POP_03419,36072,10821,111.3,324.1,841.9,MEDIUM,True,SYNTHETIC_DEMO
25.55,95.45,Assam,POP_03420,287469,86240,111.21,2585.0,902.4,MEDIUM,True,SYNTHETIC_DEMO
25.65,95.45,Assam,POP_03421,166878,50063,111.11,1501.9,868.4,MEDIUM,True,SYNTHETIC_DEMO
25.75,95.45,Assam,POP_03422,12510,3753,111.02,112.7,1155.3,MEDIUM,True,SYNTHETIC_DEMO
25.85,95.45,Assam,POP_03423,62651,6265,110.93,564.8,708.9,LOW,True,SYNTHETIC_DEMO
25.95,95.45,Assam,POP_03424,63705,38223,110.83,574.8,1593.7,HIGH,True,SYNTHETIC_DEMO
26.05,95.45,Assam,POP_03425,18850,5655,110.74,170.2,1402.0,MEDIUM,True,SYNTHETIC_DEMO
26.15,95.45,Assam,POP_03426,47554,14266,110.65,429.8,1314.9,MEDIUM,True,SYNTHETIC_DEMO
26.25,95.45,Assam,POP_03427,52562,31537,110.55,475.5,1893.2,HIGH,True,SYNTHETIC_DEMO
26.35,95.45,Assam,POP_03428,17906,5371,110.46,162.1,1145.6,MEDIUM,True,SYNTHETIC_DEMO
26.45,95.45,Assam,POP_03429,25227,7568,110.36,228.6,1020.0,MEDIUM,True,SYNTHETIC_DEMO
26.55,95.45,Assam,POP_03430,15096,9057,110.26,136.9,1583.7,HIGH,True,SYNTHETIC_DEMO
26.65,95.45,Assam,POP_03431,59261,17778,110.17,537.9,1070.6,MEDIUM,True,SYNTHETIC_DEMO
26.75,95.45,Assam,POP_03432,23263,6978,110.07,211.3,1353.4,MEDIUM,True,SYNTHETIC_DEMO
26.85,95.45,Assam,POP_03433,69020,20706,109.98,627.6,1191.0,MEDIUM,True,SYNTHETIC_DEMO
26.95,95.45,Assam,POP_03434,58007,17402,109.88,527.9,1155.2,MEDIUM,True,SYNTHETIC_DEMO
27.05,95.45,Assam,POP_03435,235192,141115,109.78,2142.4,1558.6,HIGH,True,SYNTHETIC_DEMO
27.15,95.45,Assam,POP_03436,49292,14787,109.68,449.4,1498.9,MEDIUM,True,SYNTHETIC_DEMO
27.25,95.45,Assam,POP_03437,63340,19002,109.58,578.0,1254.6,MEDIUM,True,SYNTHETIC_DEMO
27.35,95.45,Assam,POP_03438,17452,5235,109.49,159.4,1280.3,MEDIUM,True,SYNTHETIC_DEMO
27.45,95.45,Assam,POP_03439,156328,46898,109.39,1429.1,935.2,MEDIUM,True,SYNTHETIC_DEMO
27.55,95.45,Assam,POP_03440,11029,6617,109.29,100.9,1620.8,HIGH,True,SYNTHETIC_DEMO
27.65,95.45,Assam,POP_03441,94070,28221,109.19,861.5,1257.4,MEDIUM,True,SYNTHETIC_DEMO
27.75,95.45,Assam,POP_03442,19357,11614,109.09,177.4,1600.5,HIGH,True,SYNTHETIC_DEMO
27.85,95.45,Assam,POP_03443,82245,24673,108.99,754.6,1172.4,MEDIUM,True,SYNTHETIC_DEMO
27.95,95.45,Assam,POP_03444,43261,12978,108.89,397.3,1038.8,MEDIUM,True,SYNTHETIC_DEMO
28.05,95.45,Assam,POP_03445,15461,9276,108.79,142.1,2535.2,HIGH,True,SYNTHETIC_DEMO
28.15,95.45,Arunachal Pradesh,POP_03446,700,210,108.69,6.4,1199.2,MEDIUM,True,SYNTHETIC_DEMO
28.25,95.45,Arunachal Pradesh,POP_03447,6180,3708,108.59,56.9,1622.9,HIGH,True,SYNTHETIC_DEMO
28.35,95.45,Arunachal Pradesh,POP_03448,5012,3007,108.48,46.2,1888.6,HIGH,True,SYNTHETIC_DEMO
28.45,95.45,Arunachal Pradesh,POP_03449,1645,987,108.38,15.2,1989.3,HIGH,True,SYNTHETIC_DEMO
28.55,95.45,Arunachal Pradesh,POP_03450,892,535,108.28,8.2,2048.4,HIGH,True,SYNTHETIC_DEMO
28.65,95.45,Arunachal Pradesh,POP_03451,1598,958,108.18,14.8,1622.7,HIGH,True,SYNTHETIC_DEMO
28.75,95.45,Arunachal Pradesh,POP_03452,5992,3595,108.07,55.4,1862.6,HIGH,True,SYNTHETIC_DEMO
28.85,95.45,Arunachal Pradesh,POP_03453,1136,681,107.97,10.5,2055.8,HIGH,True,SYNTHETIC_DEMO
28.95,95.45,Arunachal Pradesh,POP_03454,1538,922,107.87,14.3,1692.2,HIGH,True,SYNTHETIC_DEMO
29.05,95.45,Arunachal Pradesh,POP_03455,1481,888,107.76,13.7,1803.6,HIGH,True,SYNTHETIC_DEMO
29.15,95.45,Arunachal Pradesh,POP_03456,7320,4392,107.66,68.0,1823.3,HIGH,True,SYNTHETIC_DEMO
29.25,95.45,Arunachal Pradesh,POP_03457,3141,1884,107.55,29.2,2143.0,HIGH,True,SYNTHETIC_DEMO
29.35,95.45,Arunachal Pradesh,POP_03458,1149,689,107.45,10.7,1771.3,HIGH,True,SYNTHETIC_DEMO
29.45,95.45,Arunachal Pradesh,POP_03459,1624,974,107.34,15.1,2063.0,HIGH,True,SYNTHETIC_DEMO
24.15,95.55,Assam,POP_03460,32727,3272,112.47,291.0,214.2,LOW,True,SYNTHETIC_DEMO
24.25,95.55,Assam,POP_03461,40030,4003,112.38,356.2,217.1,LOW,True,SYNTHETIC_DEMO
24.35,95.55,Assam,POP_03462,22012,2201,112.29,196.0,489.0,LOW,True,SYNTHETIC_DEMO
24.45,95.55,Assam,POP_03463,98657,9865,112.21,879.3,62.6,LOW,True,SYNTHETIC_DEMO
24.55,95.55,Assam,POP_03464,39395,3939,112.12,351.4,692.2,LOW,True,SYNTHETIC_DEMO
24.65,95.55,Assam,POP_03465,53301,15990,112.03,475.8,908.0,MEDIUM,True,SYNTHETIC_DEMO
24.75,95.55,Assam,POP_03466,33409,10022,111.94,298.5,859.4,MEDIUM,True,SYNTHETIC_DEMO
24.85,95.55,Assam,POP_03467,17852,5355,111.85,159.6,889.4,MEDIUM,True,SYNTHETIC_DEMO
24.95,95.55,Assam,POP_03468,6011,601,111.76,53.8,387.9,LOW,True,SYNTHETIC_DEMO
25.05,95.55,Assam,POP_03469,11535,1153,111.67,103.3,774.2,LOW,True,SYNTHETIC_DEMO
25.15,95.55,Assam,POP_03470,53412,5341,111.58,478.7,368.1,LOW,True,SYNTHETIC_DEMO
25.25,95.55,Assam,POP_03471,24760,7428,111.48,222.1,823.2,MEDIUM,True,SYNTHETIC_DEMO
25.35,95.55,Assam,POP_03472,274789,27478,111.39,2466.9,797.7,LOW,True,SYNTHETIC_DEMO
25.45,95.55,Assam,POP_03473,17168,5150,111.3,154.2,1014.5,MEDIUM,True,SYNTHETIC_DEMO
25.55,95.55,Assam,POP_03474,11430,1143,111.21,102.8,707.4,LOW,True,SYNTHETIC_DEMO
25.65,95.55,Assam,POP_03475,27955,8386,111.11,251.6,918.4,MEDIUM,True,SYNTHETIC_DEMO
25.75,95.55,Assam,POP_03476,58661,5866,111.02,528.4,465.7,LOW,True,SYNTHETIC_DEMO
25.85,95.55,Assam,POP_03477,51410,5141,110.93,463.5,351.3,LOW,True,SYNTHETIC_DEMO
25.95,95.55,Assam,POP_03478,148096,44428,110.83,1336.2,1157.2,MEDIUM,True,SYNTHETIC_DEMO
26.05,95.55,Assam,POP_03479,10584,6350,110.74,95.6,1505.4,HIGH,True,SYNTHETIC_DEMO
26.15,95.55,Assam,POP_03480,24592,7377,110.65,222.3,1257.8,MEDIUM,True,SYNTHETIC_DEMO
26.25,95.55,Assam,POP_03481,105630,31689,110.55,955.5,1066.0,MEDIUM,True,SYNTHETIC_DEMO
26.35,95.55,Assam,POP_03482,14920,4476,110.46,135.1,1218.0,MEDIUM,True,SYNTHETIC_DEMO
26.45,95.55,Assam,POP_03483,64776,19432,110.36,586.9,1009.0,MEDIUM,True,SYNTHETIC_DEMO
26.55,95.55,Assam,POP_03484,74799,22439,110.26,678.4,1312.0,MEDIUM,True,SYNTHETIC_DEMO
26.65,95.55,Assam,POP_03485,15390,4617,110.17,139.7,1300.2,MEDIUM,True,SYNTHETIC_DEMO
26.75,95.55,Assam,POP_03486,40581,24348,110.07,368.7,1693.5,HIGH,True,SYNTHETIC_DEMO
26.85,95.55,Assam,POP_03487,49071,29442,109.98,446.2,1742.1,HIGH,True,SYNTHETIC_DEMO
26.95,95.55,Assam,POP_03488,17654,5296,109.88,160.7,823.4,MEDIUM,True,SYNTHETIC_DEMO
27.05,95.55,Assam,POP_03489,60911,18273,109.78,554.8,1119.1,MEDIUM,True,SYNTHETIC_DEMO
27.15,95.55,Assam,POP_03490,10223,6133,109.68,93.2,1513.9,HIGH,True,SYNTHETIC_DEMO
27.25,95.55,Assam,POP_03491,53737,16121,109.58,490.4,1352.7,MEDIUM,True,SYNTHETIC_DEMO
27.35,95.55,Assam,POP_03492,61434,18430,109.49,561.1,1428.6,MEDIUM,True,SYNTHETIC_DEMO
27.45,95.55,Assam,POP_03493,15983,4794,109.39,146.1,1393.9,MEDIUM,True,SYNTHETIC_DEMO
27.55,95.55,Assam,POP_03494,95802,28740,109.29,876.6,1398.5,MEDIUM,True,SYNTHETIC_DEMO
27.65,95.55,Assam,POP_03495,29773,2977,109.19,272.7,596.8,LOW,True,SYNTHETIC_DEMO
27.75,95.55,Assam,POP_03496,85556,25666,109.09,784.3,1073.7,MEDIUM,True,SYNTHETIC_DEMO
27.85,95.55,Assam,POP_03497,59870,17961,108.99,549.3,1347.7,MEDIUM,True,SYNTHETIC_DEMO
27.95,95.55,Assam,POP_03498,94757,56854,108.89,870.2,1969.8,HIGH,True,SYNTHETIC_DEMO
28.05,95.55,Assam,POP_03499,28119,16871,108.79,258.5,1937.6,HIGH,True,SYNTHETIC_DEMO
28.15,95.55,Arunachal Pradesh,POP_03500,2895,1737,108.69,26.6,2071.1,HIGH,True,SYNTHETIC_DEMO
28.25,95.55,Arunachal Pradesh,POP_03501,1116,669,108.59,10.3,1736.9,HIGH,True,SYNTHETIC_DEMO
28.35,95.55,Arunachal Pradesh,POP_03502,1846,1107,108.48,17.0,1591.7,HIGH,True,SYNTHETIC_DEMO
28.45,95.55,Arunachal Pradesh,POP_03503,1783,534,108.38,16.5,1153.4,MEDIUM,True,SYNTHETIC_DEMO
28.55,95.55,Arunachal Pradesh,POP_03504,3358,2014,108.28,31.0,2012.8,HIGH,True,SYNTHETIC_DEMO
28.65,95.55,Arunachal Pradesh,POP_03505,705,423,108.18,6.5,1749.9,HIGH,True,SYNTHETIC_DEMO
28.75,95.55,Arunachal Pradesh,POP_03506,2193,1315,108.07,20.3,1819.4,HIGH,True,SYNTHETIC_DEMO
28.85,95.55,Arunachal Pradesh,POP_03507,784,470,107.97,7.3,1593.1,HIGH,True,SYNTHETIC_DEMO
28.95,95.55,Arunachal Pradesh,POP_03508,932,559,107.87,8.6,1548.3,HIGH,True,SYNTHETIC_DEMO
29.05,95.55,Arunachal Pradesh,POP_03509,645,387,107.76,6.0,1737.9,HIGH,True,SYNTHETIC_DEMO
29.15,95.55,Arunachal Pradesh,POP_03510,1305,783,107.66,12.1,1765.2,HIGH,True,SYNTHETIC_DEMO
29.25,95.55,Arunachal Pradesh,POP_03511,2746,1647,107.55,25.5,1950.8,HIGH,True,SYNTHETIC_DEMO
29.35,95.55,Arunachal Pradesh,POP_03512,1877,1126,107.45,17.5,1859.8,HIGH,True,SYNTHETIC_DEMO
29.45,95.55,Arunachal Pradesh,POP_03513,9272,5563,107.34,86.4,1930.3,HIGH,True,SYNTHETIC_DEMO
24.15,95.65,Assam,POP_03514,85073,8507,112.47,756.4,75.1,LOW,True,SYNTHETIC_DEMO
24.25,95.65,Assam,POP_03515,181832,18183,112.38,1618.0,337.6,LOW,True,SYNTHETIC_DEMO
24.35,95.65,Assam,POP_03516,36524,3652,112.29,325.3,302.5,LOW,True,SYNTHETIC_DEMO
24.45,95.65,Assam,POP_03517,90431,9043,112.21,805.9,323.7,LOW,True,SYNTHETIC_DEMO
24.55,95.65,Assam,POP_03518,45618,4561,112.12,406.9,664.7,LOW,True,SYNTHETIC_DEMO
24.65,95.65,Assam,POP_03519,28274,8482,112.03,252.4,835.3,MEDIUM,True,SYNTHETIC_DEMO
24.75,95.65,Assam,POP_03520,130917,13091,111.94,1169.6,386.7,LOW,True,SYNTHETIC_DEMO
24.85,95.65,Assam,POP_03521,41610,4161,111.85,372.0,778.1,LOW,True,SYNTHETIC_DEMO
24.95,95.65,Assam,POP_03522,150044,45013,111.76,1342.6,836.6,MEDIUM,True,SYNTHETIC_DEMO
25.05,95.65,Assam,POP_03523,18532,1853,111.67,166.0,704.1,LOW,True,SYNTHETIC_DEMO
25.15,95.65,Assam,POP_03524,75385,7538,111.58,675.6,693.2,LOW,True,SYNTHETIC_DEMO
25.25,95.65,Assam,POP_03525,33266,9979,111.48,298.4,1229.1,MEDIUM,True,SYNTHETIC_DEMO
25.35,95.65,Assam,POP_03526,24146,2414,111.39,216.8,154.2,LOW,True,SYNTHETIC_DEMO
25.45,95.65,Assam,POP_03527,10555,3166,111.3,94.8,1036.1,MEDIUM,True,SYNTHETIC_DEMO
25.55,95.65,Assam,POP_03528,26757,8027,111.21,240.6,822.9,MEDIUM,True,SYNTHETIC_DEMO
25.65,95.65,Assam,POP_03529,251559,25155,111.11,2264.0,573.5,LOW,True,SYNTHETIC_DEMO
25.75,95.65,Assam,POP_03530,48475,14542,111.02,436.6,850.3,MEDIUM,True,SYNTHETIC_DEMO
25.85,95.65,Assam,POP_03531,35223,3522,110.93,317.5,754.8,LOW,True,SYNTHETIC_DEMO
25.95,95.65,Assam,POP_03532,14403,1440,110.83,130.0,793.2,LOW,True,SYNTHETIC_DEMO
26.05,95.65,Assam,POP_03533,64240,19272,110.74,580.1,1039.8,MEDIUM,True,SYNTHETIC_DEMO
26.15,95.65,Assam,POP_03534,16668,5000,110.65,150.6,1213.5,MEDIUM,True,SYNTHETIC_DEMO
26.25,95.65,Assam,POP_03535,173609,52082,110.55,1570.4,1005.6,MEDIUM,True,SYNTHETIC_DEMO
26.35,95.65,Assam,POP_03536,80638,8063,110.46,730.0,639.3,LOW,True,SYNTHETIC_DEMO
26.45,95.65,Assam,POP_03537,179687,53906,110.36,1628.2,930.8,MEDIUM,True,SYNTHETIC_DEMO
26.55,95.65,Assam,POP_03538,69971,20991,110.26,634.6,1368.9,MEDIUM,True,SYNTHETIC_DEMO
26.65,95.65,Assam,POP_03539,115262,34578,110.17,1046.2,1301.4,MEDIUM,True,SYNTHETIC_DEMO
26.75,95.65,Assam,POP_03540,7450,2235,110.07,67.7,1119.2,MEDIUM,True,SYNTHETIC_DEMO
26.85,95.65,Assam,POP_03541,22126,6637,109.98,201.2,829.9,MEDIUM,True,SYNTHETIC_DEMO
26.95,95.65,Assam,POP_03542,32266,3226,109.88,293.7,628.3,LOW,True,SYNTHETIC_DEMO
27.05,95.65,Assam,POP_03543,67194,40316,109.78,612.1,1868.8,HIGH,True,SYNTHETIC_DEMO
27.15,95.65,Assam,POP_03544,372168,111650,109.68,3393.1,1136.8,MEDIUM,True,SYNTHETIC_DEMO
27.25,95.65,Assam,POP_03545,29447,8834,109.58,268.7,1025.8,MEDIUM,True,SYNTHETIC_DEMO
27.35,95.65,Assam,POP_03546,37632,11289,109.49,343.7,1058.0,MEDIUM,True,SYNTHETIC_DEMO
27.45,95.65,Assam,POP_03547,24093,2409,109.39,220.3,779.4,LOW,True,SYNTHETIC_DEMO
27.55,95.65,Assam,POP_03548,19433,11659,109.29,177.8,2045.2,HIGH,True,SYNTHETIC_DEMO
27.65,95.65,Assam,POP_03549,49277,4927,109.19,451.3,776.3,LOW,True,SYNTHETIC_DEMO
27.75,95.65,Assam,POP_03550,49890,4989,109.09,457.3,744.2,LOW,True,SYNTHETIC_DEMO
27.85,95.65,Assam,POP_03551,122863,36858,108.99,1127.3,1226.7,MEDIUM,True,SYNTHETIC_DEMO
27.95,95.65,Assam,POP_03552,93883,28164,108.89,862.2,1214.3,MEDIUM,True,SYNTHETIC_DEMO
28.05,95.65,Assam,POP_03553,51612,30967,108.79,474.4,2007.9,HIGH,True,SYNTHETIC_DEMO
28.15,95.65,Arunachal Pradesh,POP_03554,1019,305,108.69,9.4,1105.7,MEDIUM,True,SYNTHETIC_DEMO
28.25,95.65,Arunachal Pradesh,POP_03555,410,246,108.59,3.8,1823.6,HIGH,True,SYNTHETIC_DEMO
28.35,95.65,Arunachal Pradesh,POP_03556,1256,753,108.48,11.6,1728.3,HIGH,True,SYNTHETIC_DEMO
28.45,95.65,Arunachal Pradesh,POP_03557,1855,556,108.38,17.1,1481.4,MEDIUM,True,SYNTHETIC_DEMO
28.55,95.65,Arunachal Pradesh,POP_03558,4157,1247,108.28,38.4,1159.4,MEDIUM,True,SYNTHETIC_DEMO
28.65,95.65,Arunachal Pradesh,POP_03559,1960,1176,108.18,18.1,1961.7,HIGH,True,SYNTHETIC_DEMO
28.75,95.65,Arunachal Pradesh,POP_03560,267,160,108.07,2.5,1881.7,HIGH,True,SYNTHETIC_DEMO
28.85,95.65,Arunachal Pradesh,POP_03561,5355,3213,107.97,49.6,1799.4,HIGH,True,SYNTHETIC_DEMO
28.95,95.65,Arunachal Pradesh,POP_03562,1321,792,107.87,12.2,1643.4,HIGH,True,SYNTHETIC_DEMO
29.05,95.65,Arunachal Pradesh,POP_03563,1507,904,107.76,14.0,1510.0,HIGH,True,SYNTHETIC_DEMO
29.15,95.65,Arunachal Pradesh,POP_03564,1440,432,107.66,13.4,1364.4,MEDIUM,True,SYNTHETIC_DEMO
29.25,95.65,Arunachal Pradesh,POP_03565,531,318,107.55,4.9,1856.0,HIGH,True,SYNTHETIC_DEMO
29.35,95.65,Arunachal Pradesh,POP_03566,709,425,107.45,6.6,2282.1,HIGH,True,SYNTHETIC_DEMO
29.45,95.65,Arunachal Pradesh,POP_03567,4078,2446,107.34,38.0,1940.3,HIGH,True,SYNTHETIC_DEMO
24.15,95.75,Assam,POP_03568,47501,4750,112.47,422.3,367.9,LOW,True,SYNTHETIC_DEMO
24.25,95.75,Assam,POP_03569,44120,4412,112.38,392.6,163.2,LOW,True,SYNTHETIC_DEMO
24.35,95.75,Assam,POP_03570,12994,3898,112.29,115.7,857.7,MEDIUM,True,SYNTHETIC_DEMO
24.45,95.75,Assam,POP_03571,47678,4767,112.21,424.9,410.2,LOW,True,SYNTHETIC_DEMO
24.55,95.75,Assam,POP_03572,131704,39511,112.12,1174.7,916.8,MEDIUM,True,SYNTHETIC_DEMO
24.65,95.75,Assam,POP_03573,69965,6996,112.03,624.5,495.1,LOW,True,SYNTHETIC_DEMO
24.75,95.75,Assam,POP_03574,13808,4142,111.94,123.4,803.1,MEDIUM,True,SYNTHETIC_DEMO
24.85,95.75,Assam,POP_03575,39325,3932,111.85,351.6,534.1,LOW,True,SYNTHETIC_DEMO
24.95,95.75,Assam,POP_03576,38162,3816,111.76,341.5,273.7,LOW,True,SYNTHETIC_DEMO
25.05,95.75,Assam,POP_03577,5746,1723,111.67,51.5,856.3,MEDIUM,True,SYNTHETIC_DEMO
25.15,95.75,Assam,POP_03578,55431,5543,111.58,496.8,376.3,LOW,True,SYNTHETIC_DEMO
25.25,95.75,Assam,POP_03579,39157,3915,111.48,351.2,562.0,LOW,True,SYNTHETIC_DEMO
25.35,95.75,Assam,POP_03580,31597,3159,111.39,283.7,757.6,LOW,True,SYNTHETIC_DEMO
25.45,95.75,Assam,POP_03581,23502,7050,111.3,211.2,1110.6,MEDIUM,True,SYNTHETIC_DEMO
25.55,95.75,Assam,POP_03582,78904,23671,111.21,709.5,843.1,MEDIUM,True,SYNTHETIC_DEMO
25.65,95.75,Assam,POP_03583,313576,94072,111.11,2822.1,902.8,MEDIUM,True,SYNTHETIC_DEMO
25.75,95.75,Assam,POP_03584,22108,6632,111.02,199.1,1047.1,MEDIUM,True,SYNTHETIC_DEMO
25.85,95.75,Assam,POP_03585,34253,3425,110.93,308.8,771.6,LOW,True,SYNTHETIC_DEMO
25.95,95.75,Assam,POP_03586,179253,17925,110.83,1617.3,709.7,LOW,True,SYNTHETIC_DEMO
26.05,95.75,Assam,POP_03587,49339,14801,110.74,445.5,1108.7,MEDIUM,True,SYNTHETIC_DEMO
26.15,95.75,Assam,POP_03588,54168,5416,110.65,489.6,785.7,LOW,True,SYNTHETIC_DEMO
26.25,95.75,Assam,POP_03589,50412,15123,110.55,456.0,1090.0,MEDIUM,True,SYNTHETIC_DEMO
26.35,95.75,Assam,POP_03590,19566,5869,110.46,177.1,1342.7,MEDIUM,True,SYNTHETIC_DEMO
26.45,95.75,Assam,POP_03591,8206,2461,110.36,74.4,1010.5,MEDIUM,True,SYNTHETIC_DEMO
26.55,95.75,Assam,POP_03592,23591,2359,110.26,213.9,724.2,LOW,True,SYNTHETIC_DEMO
26.65,95.75,Assam,POP_03593,34632,10389,110.17,314.4,960.1,MEDIUM,True,SYNTHETIC_DEMO
26.75,95.75,Assam,POP_03594,20993,6297,110.07,190.7,972.0,MEDIUM,True,SYNTHETIC_DEMO
26.85,95.75,Assam,POP_03595,25044,7513,109.98,227.7,1120.1,MEDIUM,True,SYNTHETIC_DEMO
26.95,95.75,Assam,POP_03596,8910,2673,109.88,81.1,1190.6,MEDIUM,True,SYNTHETIC_DEMO
27.05,95.75,Assam,POP_03597,80009,24002,109.78,728.8,1229.5,MEDIUM,True,SYNTHETIC_DEMO
27.15,95.75,Assam,POP_03598,72663,21798,109.68,662.5,936.9,MEDIUM,True,SYNTHETIC_DEMO
27.25,95.75,Assam,POP_03599,17751,5325,109.58,162.0,1354.1,MEDIUM,True,SYNTHETIC_DEMO
27.35,95.75,Assam,POP_03600,64955,19486,109.49,593.3,1381.0,MEDIUM,True,SYNTHETIC_DEMO
27.45,95.75,Assam,POP_03601,15318,4595,109.39,140.0,1190.9,MEDIUM,True,SYNTHETIC_DEMO
27.55,95.75,Assam,POP_03602,186075,55822,109.29,1702.6,1168.2,MEDIUM,True,SYNTHETIC_DEMO
27.65,95.75,Assam,POP_03603,34014,10204,109.19,311.5,1308.7,MEDIUM,True,SYNTHETIC_DEMO
27.75,95.75,Assam,POP_03604,30697,9209,109.09,281.4,873.0,MEDIUM,True,SYNTHETIC_DEMO
27.85,95.75,Assam,POP_03605,29638,17782,108.99,271.9,1701.9,HIGH,True,SYNTHETIC_DEMO
27.95,95.75,Assam,POP_03606,11483,6889,108.89,105.5,1633.1,HIGH,True,SYNTHETIC_DEMO
28.05,95.75,Assam,POP_03607,98260,29478,108.79,903.2,891.5,MEDIUM,True,SYNTHETIC_DEMO
28.15,95.75,Arunachal Pradesh,POP_03608,571,171,108.69,5.3,1404.0,MEDIUM,True,SYNTHETIC_DEMO
28.25,95.75,Arunachal Pradesh,POP_03609,1678,1006,108.59,15.5,2052.3,HIGH,True,SYNTHETIC_DEMO
28.35,95.75,Arunachal Pradesh,POP_03610,3459,1037,108.48,31.9,1393.3,MEDIUM,True,SYNTHETIC_DEMO
28.45,95.75,Arunachal Pradesh,POP_03611,1401,420,108.38,12.9,1376.4,MEDIUM,True,SYNTHETIC_DEMO
28.55,95.75,Arunachal Pradesh,POP_03612,1030,618,108.28,9.5,1505.1,HIGH,True,SYNTHETIC_DEMO
28.65,95.75,Arunachal Pradesh,POP_03613,6482,3889,108.18,59.9,1877.9,HIGH,True,SYNTHETIC_DEMO
28.75,95.75,Arunachal Pradesh,POP_03614,546,327,108.07,5.1,1500.6,HIGH,True,SYNTHETIC_DEMO
28.85,95.75,Arunachal Pradesh,POP_03615,7999,2399,107.97,74.1,1271.7,MEDIUM,True,SYNTHETIC_DEMO
28.95,95.75,Arunachal Pradesh,POP_03616,3080,1848,107.87,28.6,1596.4,HIGH,True,SYNTHETIC_DEMO
29.05,95.75,Arunachal Pradesh,POP_03617,1792,1075,107.76,16.6,1775.1,HIGH,True,SYNTHETIC_DEMO
29.15,95.75,Arunachal Pradesh,POP_03618,1949,1169,107.66,18.1,1772.6,HIGH,True,SYNTHETIC_DEMO
29.25,95.75,Arunachal Pradesh,POP_03619,1175,705,107.55,10.9,2037.1,HIGH,True,SYNTHETIC_DEMO
29.35,95.75,Arunachal Pradesh,POP_03620,1876,1125,107.45,17.5,2367.9,HIGH,True,SYNTHETIC_DEMO
29.45,95.75,Arunachal Pradesh,POP_03621,2097,629,107.34,19.5,1485.1,MEDIUM,True,SYNTHETIC_DEMO
24.15,95.85,Assam,POP_03622,9740,974,112.47,86.6,218.0,LOW,True,SYNTHETIC_DEMO
24.25,95.85,Assam,POP_03623,25488,2548,112.38,226.8,515.8,LOW,True,SYNTHETIC_DEMO
24.35,95.85,Assam,POP_03624,114701,11470,112.29,1021.4,702.0,LOW,True,SYNTHETIC_DEMO
24.45,95.85,Assam,POP_03625,75525,7552,112.21,673.1,495.7,LOW,True,SYNTHETIC_DEMO
24.55,95.85,Assam,POP_03626,66712,6671,112.12,595.0,370.4,LOW,True,SYNTHETIC_DEMO
24.65,95.85,Assam,POP_03627,118554,11855,112.03,1058.3,579.9,LOW,True,SYNTHETIC_DEMO
24.75,95.85,Assam,POP_03628,8751,2625,111.94,78.2,979.8,MEDIUM,True,SYNTHETIC_DEMO
24.85,95.85,Assam,POP_03629,6509,650,111.85,58.2,399.5,LOW,True,SYNTHETIC_DEMO
24.95,95.85,Assam,POP_03630,77484,7748,111.76,693.3,513.8,LOW,True,SYNTHETIC_DEMO
25.05,95.85,Assam,POP_03631,22583,2258,111.67,202.2,468.8,LOW,True,SYNTHETIC_DEMO
25.15,95.85,Assam,POP_03632,21428,2142,111.58,192.0,610.9,LOW,True,SYNTHETIC_DEMO
25.25,95.85,Assam,POP_03633,53902,5390,111.48,483.5,760.7,LOW,True,SYNTHETIC_DEMO
25.35,95.85,Assam,POP_03634,130136,39040,111.39,1168.3,1221.4,MEDIUM,True,SYNTHETIC_DEMO
25.45,95.85,Assam,POP_03635,21838,6551,111.3,196.2,827.2,MEDIUM,True,SYNTHETIC_DEMO
25.55,95.85,Assam,POP_03636,56814,5681,111.21,510.9,760.3,LOW,True,SYNTHETIC_DEMO
25.65,95.85,Assam,POP_03637,22286,6685,111.11,200.6,998.7,MEDIUM,True,SYNTHETIC_DEMO
25.75,95.85,Assam,POP_03638,85435,8543,111.02,769.5,698.7,LOW,True,SYNTHETIC_DEMO
25.85,95.85,Assam,POP_03639,60939,18281,110.93,549.4,878.8,MEDIUM,True,SYNTHETIC_DEMO
25.95,95.85,Assam,POP_03640,152289,45686,110.83,1374.0,1246.8,MEDIUM,True,SYNTHETIC_DEMO
26.05,95.85,Assam,POP_03641,55812,16743,110.74,504.0,1016.9,MEDIUM,True,SYNTHETIC_DEMO
26.15,95.85,Assam,POP_03642,38854,3885,110.65,351.2,737.8,LOW,True,SYNTHETIC_DEMO
26.25,95.85,Assam,POP_03643,21511,2151,110.55,194.6,786.0,LOW,True,SYNTHETIC_DEMO
26.35,95.85,Assam,POP_03644,76296,22888,110.46,690.7,827.9,MEDIUM,True,SYNTHETIC_DEMO
26.45,95.85,Assam,POP_03645,6071,1821,110.36,55.0,1013.3,MEDIUM,True,SYNTHETIC_DEMO
26.55,95.85,Assam,POP_03646,76825,7682,110.26,696.7,569.7,LOW,True,SYNTHETIC_DEMO
26.65,95.85,Assam,POP_03647,42942,4294,110.17,389.8,652.3,LOW,True,SYNTHETIC_DEMO
26.75,95.85,Assam,POP_03648,80503,24150,110.07,731.4,1000.3,MEDIUM,True,SYNTHETIC_DEMO
26.85,95.85,Assam,POP_03649,24638,7391,109.98,224.0,1245.4,MEDIUM,True,SYNTHETIC_DEMO
